Sl. No,Field Name,Field Type,Example
7643,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047.jpg
7644,brand_name,string,Saint Laurent
7645,product_name,string,SL/61 leather low-top sneakers
7646,product_price,string,€ 615
7647,product_id,string,P00827047
7648,Description,string,"Saint Laurent's esteemed elegance extends to a streamlined collection of sneakers, spotlighted by the SL/61 style. This calfskin design has gold foil lettering on the sidewalls, curved inserts on the rubber soles, and embossed tongues."
7649,Sizes,list,"['EU 39', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 46']"
7650,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00827047_d4.jpg']"
7651,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
7652,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139.jpg
7653,brand_name,string,Christian Louboutin
7654,product_name,string,Louis Spikes suede sneakers
7655,product_price,string,€ 755
7656,product_id,string,P00808139
7657,Description,string,"A signature Christian Louboutin style, the Louis Spikes sneakers are both casual and edgy. They're built with suede uppers, rubber soles, and iconic embellishments at the toe caps."
7658,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
7659,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00808139_d4.jpg']"
7660,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Slippers']"
7661,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969.jpg
7662,brand_name,string,Balenciaga
7663,product_name,string,x Crocs platform slides
7664,product_price,string,€ 550
7665,product_id,string,P00824969
7666,Description,string,These platform slides from Balenciaga's collaboration with Crocs feature a round toe design and sturdy rubber platform soles.
7667,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
7668,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00824969_d4.jpg']"
7669,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Loafers']"
7670,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561.jpg
7671,brand_name,string,Christian Louboutin
7672,product_name,string,Penny No Back suede and croc-effect loafers
7673,product_price,string,€ 755
7674,product_id,string,P00752561
7675,Description,string,The Penny No Back loafers from Christian Louboutin are made from goose-hued suede for a tactile handle. The pair features penny straps and a croc-effect embossed section at the back that can be folded down.
7676,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47', 'EU 48']"
7677,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00752561_d4.jpg']"
7678,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']"
7679,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093.jpg
7680,brand_name,string,Bottega Veneta
7681,product_name,string,Intrecciato leather slippers
7682,product_price,string,€ 799
7683,product_id,string,P00830093
7684,Description,string,"Developed in the 1970s, Bottega Veneta's artful intrecciato technique guarantees the longevity of its leather goods. These leather slippers are crafted in Italy using the brand’s signature technique and rest atop comfortable cushioned soles."
7685,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
7686,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00830093_d4.jpg']"
7687,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'High-Top']"
7688,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144.jpg
7689,brand_name,string,Christian Louboutin
7690,product_name,string,Louis suede embellished sneakers
7691,product_price,string,€ 755
7692,product_id,string,P00808144
7693,Description,string,These high-top sneakers from Christian Louboutin are made from plush embellished suede. The design is inspired by '80s styles and has punchy logo patches at the sides and rests atop signature red soles.
7694,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
7695,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/15/P00808144_d4.jpg']"
7696,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sneakers', 'Designer sneakers']"
7697,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088.jpg
7698,brand_name,string,Bottega Veneta
7699,product_name,string,Vulcan high-top canvas sneakers
7700,product_price,string,€ 665
7701,product_id,string,P00830088
7702,Description,string,"The Vulcan canvas sneakers from Bottega Veneta have flat rubber soles and rounded toes. Made in Italy, the low-top design has tonal laces and a pull tab lined in the brand's signature Parakeet green."
7703,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
7704,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00830088_d4.jpg']"
7705,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sandals & slides']"
7706,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516.jpg
7707,brand_name,string,Givenchy
7708,product_name,string,G Plage logo slides
7709,product_price,string,€ 580
7710,product_id,string,P00836516
7711,Description,string,"The G Plage slides from Givenchy will make a much-loved addition to your footwear edit. Boasting logo jacquard crossover straps, the style features leather trims and rests atop comfortable footbeds."
7712,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7713,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00836516_d4.jpg']"
7714,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Sandals & slides']"
7715,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963.jpg
7716,brand_name,string,Loro Piana
7717,product_name,string,Moorea leather sandals
7718,product_price,string,€ 745
7719,product_id,string,P00752963
7720,Description,string,"Add the Moorea sandals from Loro Piana to your warm-weather footwear rotation. Made from smooth leather, this pair features wide straps on the uppers and is finished with silver-toned buckle fastening."
7721,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7722,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a6/P00752963_d4.jpg']"
7723,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Low-Top']"
7724,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567.jpg
7725,brand_name,string,Christian Louboutin
7726,product_name,string,Louis Junior Spikes sneakers
7727,product_price,string,€ 715
7728,product_id,string,P00752567
7729,Description,string,The Louis Junior Spikes sneakers from Christian Louboutin are crafted from leather and canvas and trimmed with suede. Set atop rubber soles; the lace-up style features eye-catching spike embellishments on the front.
7730,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47', 'EU 48']"
7731,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00752567_d4.jpg']"
7732,breadcrumbs,list,"['Men', 'Designers', 'Burberry', 'Shoes', 'Loafers']"
7733,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441.jpg
7734,brand_name,string,Burberry
7735,product_name,string,Suede penny loafers
7736,product_price,string,€ 525
7737,product_id,string,P00818441
7738,Description,string,"Founded in 1856, Burberry has built a reputation as a British heritage brand with unparalleled craftsmanship and groundbreaking innovation. These loafers are made from refined suede, featuring penny straps with logo-engraved coin detailing."
7739,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7740,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00818441_d4.jpg']"
7741,breadcrumbs,list,"['Men', 'Designers', 'Burberry', 'Shoes', 'Sneakers', 'Low-Top']"
7742,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432.jpg
7743,brand_name,string,Burberry
7744,product_name,string,Vintage Check low-top sneakers
7745,product_price,string,€ 479
7746,product_id,string,P00818432
7747,Description,string,"Now a house signature, Burberry's Vintage Check pattern was originally used as trench coat lining in 1920s. Appearing on the tongues, these mesh low-top sneakers have leather heel counters and rubberized logos."
7748,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7749,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00818432_d4.jpg']"
7750,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']"
7751,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540.jpg
7752,brand_name,string,Bottega Veneta
7753,product_name,string,Crossover leather sandals
7754,product_price,string,€ 749
7755,product_id,string,P00836540
7756,Description,string,"Turn to Bottega Veneta for styles that are both contemporary and impeccably crafted – such as these sandals. The pair is made from supple leather with wide, crossover straps, and molded footbeds."
7757,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7758,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a8/P00836540_d4.jpg']"
7759,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']"
7760,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090.jpg
7761,brand_name,string,Bottega Veneta
7762,product_name,string,Lug leather sandals
7763,product_price,string,€ 749
7764,product_id,string,P00830090
7765,Description,string,"The Lug sandals perfectly encapsulate Bottega Veneta's love for refreshing traditional house codes. Finished with buckled slingback straps, they’re made in Italy from leather in the brand's Intreccio weave."
7766,Sizes,list,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7767,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/62/P00830090_d4.jpg']"
7768,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']"
7769,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155.jpg
7770,brand_name,string,Bottega Veneta
7771,product_name,string,Braided slides
7772,product_price,string,€ 665
7773,product_id,string,P00838155
7774,Description,string,Bottega Veneta applies its expert craftsmanship to these slides. They’re a braided style atop durable rubber soles.
7775,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
7776,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00838155_d4.jpg']"
7777,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']"
7778,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00832867.jpg
